Fecha Tiempo Corriente
2025/1/15 13:49:42 0.06
2025/1/15 13:49:42 0.09
2025/1/15 13:49:43 0.06
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.07
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.05
2025/1/15 13:49:43 0.04
2025/1/15 13:49:44 0.04
2025/1/15 13:49:44 0.04
2025/1/15 13:49:44 0.05
2025/1/15 13:49:44 0.04
2025/1/15 13:49:44 0.06
2025/1/15 13:49:44 0.05
2025/1/15 13:49:44 0.06
2025/1/15 13:49:44 0.06
2025/1/15 13:49:44 0.06
2025/1/15 13:49:44 0.06
2025/1/15 13:49:44 0.06
2025/1/15 13:49:44 0.05
2025/1/15 13:49:45 0.05
2025/1/15 13:49:45 0.06
2025/1/15 13:49:45 0.05
2025/1/15 13:49:45 0.06
2025/1/15 13:49:45 0.04
2025/1/15 13:49:45 0.04
2025/1/15 13:49:45 0.04
2025/1/15 13:49:45 0.04
2025/1/15 13:49:45 0.04
2025/1/15 13:49:45 0.04
2025/1/15 13:49:45 0.04
2025/1/15 13:49:45 0.04
2025/1/15 13:49:46 0.04
2025/1/15 13:49:46 0.04
2025/1/15 13:49:46 0.04
2025/1/15 13:49:46 0.04
2025/1/15 13:49:46 0.04
2025/1/15 13:49:46 0.06
2025/1/15 13:49:46 0.05
2025/1/15 13:49:46 0.06
2025/1/15 13:49:46 0.05
2025/1/15 13:49:46 0.05
2025/1/15 13:49:46 0.05
2025/1/15 13:49:46 0.06
2025/1/15 13:49:46 0.05
2025/1/15 13:49:47 0.05
2025/1/15 13:49:47 0.05
2025/1/15 13:49:47 0.05
2025/1/15 13:49:47 0.05
2025/1/15 13:49:47 0.05
2025/1/15 13:49:47 0.04
2025/1/15 13:49:47 0.05
2025/1/15 13:49:47 0.06
2025/1/15 13:49:47 0.06
2025/1/15 13:49:47 0.05
2025/1/15 13:49:47 0.04
2025/1/15 13:49:47 0.05
2025/1/15 13:49:48 0.06
2025/1/15 13:49:48 0.06
2025/1/15 13:49:48 0.05
2025/1/15 13:49:48 0.05
2025/1/15 13:49:48 0.04
2025/1/15 13:49:48 0.04
2025/1/15 13:49:48 0.05
2025/1/15 13:49:48 0.06
2025/1/15 13:49:48 0.06
2025/1/15 13:49:48 0.05
2025/1/15 13:49:48 0.05
2025/1/15 13:49:48 0.06
2025/1/15 13:49:49 0.06
2025/1/15 13:49:49 0.05
2025/1/15 13:49:49 0.05
2025/1/15 13:49:49 0.05
2025/1/15 13:49:49 0.05
2025/1/15 13:49:49 0.06
2025/1/15 13:49:49 0.06
2025/1/15 13:49:49 0.05
2025/1/15 13:49:49 0.04
2025/1/15 13:49:49 0.04
2025/1/15 13:49:49 0.04
2025/1/15 13:49:49 0.05
2025/1/15 13:49:50 0.06
2025/1/15 13:49:50 0.04
2025/1/15 13:49:50 0.07
2025/1/15 13:49:50 0.05
2025/1/15 13:49:50 0.05
2025/1/15 13:49:50 0.05
2025/1/15 13:49:50 0.04
2025/1/15 13:49:50 0.04
2025/1/15 13:49:50 0.05
2025/1/15 13:49:50 0.06
2025/1/15 13:49:50 0.06
2025/1/15 13:49:50 0.05
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.07
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.05
2025/1/15 13:49:51 0.04
2025/1/15 13:49:51 0.04
2025/1/15 13:49:51 0.04
2025/1/15 13:49:52 0.05
2025/1/15 13:49:52 0.04
2025/1/15 13:49:52 0.07
2025/1/15 13:49:52 0.04
2025/1/15 13:49:52 0.05
2025/1/15 13:49:52 0.05
2025/1/15 13:49:52 0.07
2025/1/15 13:49:52 0.04
2025/1/15 13:49:52 0.04
2025/1/15 13:49:52 0.05
2025/1/15 13:49:52 0.05
2025/1/15 13:49:52 0.05
2025/1/15 13:49:53 0.05
2025/1/15 13:49:53 0.06
2025/1/15 13:49:53 0.05
2025/1/15 13:49:53 0.05
2025/1/15 13:49:53 0.06
2025/1/15 13:49:53 0.05
2025/1/15 13:49:53 0.05
2025/1/15 13:49:53 0.05
2025/1/15 13:49:53 0.07
2025/1/15 13:49:53 0.05
2025/1/15 13:49:53 0.06
2025/1/15 13:49:53 0.04
2025/1/15 13:49:53 0.04
2025/1/15 13:49:54 0.04
2025/1/15 13:49:54 0.04
2025/1/15 13:49:54 0.06
2025/1/15 13:49:54 0.06
2025/1/15 13:49:54 0.05
2025/1/15 13:49:54 0.05
2025/1/15 13:49:54 0.05
2025/1/15 13:49:54 0.04
2025/1/15 13:49:54 0.04
2025/1/15 13:49:54 0.04
2025/1/15 13:49:54 0.04
2025/1/15 13:49:54 0.07
2025/1/15 13:49:55 0.07
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.07
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.07
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.06
2025/1/15 13:49:55 0.06
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.06
2025/1/15 13:49:56 0.07
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:56 0.05
2025/1/15 13:49:57 0.10
2025/1/15 13:49:57 0.06
2025/1/15 13:49:57 0.06
2025/1/15 13:49:57 0.06
2025/1/15 13:49:57 0.06
2025/1/15 13:49:57 0.05
2025/1/15 13:49:57 0.05
2025/1/15 13:49:57 0.06
2025/1/15 13:49:57 0.05
2025/1/15 13:49:57 0.06
2025/1/15 13:49:57 0.05
2025/1/15 13:49:57 0.05
2025/1/15 13:49:58 0.06
2025/1/15 13:49:58 0.06
2025/1/15 13:49:58 0.06
2025/1/15 13:49:58 0.05
2025/1/15 13:49:58 0.05
2025/1/15 13:49:58 0.04
2025/1/15 13:49:58 0.04
2025/1/15 13:49:58 0.04
2025/1/15 13:49:58 0.05
2025/1/15 13:49:58 0.05
2025/1/15 13:49:58 0.05
2025/1/15 13:49:58 0.04
2025/1/15 13:49:59 0.04
2025/1/15 13:49:59 0.05
2025/1/15 13:49:59 0.06
2025/1/15 13:49:59 0.07
2025/1/15 13:49:59 0.09
2025/1/15 13:49:59 0.06
2025/1/15 13:49:59 0.06
2025/1/15 13:49:59 0.06
2025/1/15 13:49:59 0.06
2025/1/15 13:49:59 0.06
2025/1/15 13:49:59 0.09
2025/1/15 13:49:59 0.08
2025/1/15 13:50:0 0.06
2025/1/15 13:50:0 0.06
2025/1/15 13:50:0 0.06
2025/1/15 13:50:0 0.06
2025/1/15 13:50:0 0.05
2025/1/15 13:50:0 0.05
2025/1/15 13:50:0 0.07
2025/1/15 13:50:0 0.05
2025/1/15 13:50:0 0.05
2025/1/15 13:50:0 0.04
2025/1/15 13:50:0 0.06
2025/1/15 13:50:0 0.05
2025/1/15 13:50:1 0.04
2025/1/15 13:50:1 0.05
2025/1/15 13:50:1 0.04
2025/1/15 13:50:1 0.05
2025/1/15 13:50:1 0.04
2025/1/15 13:50:1 0.06
2025/1/15 13:50:1 0.08
2025/1/15 13:50:1 0.06
2025/1/15 13:50:1 0.06
2025/1/15 13:50:1 0.05
2025/1/15 13:50:1 0.05
2025/1/15 13:50:1 0.05
2025/1/15 13:50:2 0.05
2025/1/15 13:50:2 0.05
2025/1/15 13:50:2 0.07
2025/1/15 13:50:2 0.05
2025/1/15 13:50:2 0.06
2025/1/15 13:50:2 0.06
2025/1/15 13:50:2 0.04
2025/1/15 13:50:2 0.04
2025/1/15 13:50:2 0.04
2025/1/15 13:50:2 0.04
2025/1/15 13:50:2 0.04
2025/1/15 13:50:2 0.04
2025/1/15 13:50:2 0.04
2025/1/15 13:50:3 0.04
2025/1/15 13:50:3 0.04
2025/1/15 13:50:3 0.05
2025/1/15 13:50:3 0.05
2025/1/15 13:50:3 0.06
2025/1/15 13:50:3 0.04
2025/1/15 13:50:3 0.06
2025/1/15 13:50:3 0.06
2025/1/15 13:50:3 0.06
2025/1/15 13:50:3 0.06
2025/1/15 13:50:3 0.07
2025/1/15 13:50:3 0.06
2025/1/15 13:50:4 0.06
2025/1/15 13:50:4 0.06
2025/1/15 13:50:4 0.06
2025/1/15 13:50:4 0.06
2025/1/15 13:50:4 0.06
2025/1/15 13:50:4 0.06
2025/1/15 13:50:4 0.06
2025/1/15 13:50:4 0.05
2025/1/15 13:50:4 0.05
2025/1/15 13:50:4 0.05
2025/1/15 13:50:4 0.05
2025/1/15 13:50:4 0.05
2025/1/15 13:50:5 0.05
2025/1/15 13:50:5 0.05
2025/1/15 13:50:5 0.06
2025/1/15 13:50:5 0.05
2025/1/15 13:50:5 0.05
2025/1/15 13:50:5 0.06
2025/1/15 13:50:5 0.05
2025/1/15 13:50:5 0.04
2025/1/15 13:50:5 0.06
2025/1/15 13:50:5 0.06
2025/1/15 13:50:5 0.05
2025/1/15 13:50:5 0.07
2025/1/15 13:50:6 0.05
2025/1/15 13:50:6 0.06
2025/1/15 13:50:6 0.05
2025/1/15 13:50:6 0.05
2025/1/15 13:50:6 0.05
2025/1/15 13:50:6 0.06
2025/1/15 13:50:6 0.05
2025/1/15 13:50:6 0.06
2025/1/15 13:50:6 0.05
2025/1/15 13:50:6 0.06
2025/1/15 13:50:6 0.04
2025/1/15 13:50:6 0.04
2025/1/15 13:50:7 0.05
2025/1/15 13:50:7 0.04
2025/1/15 13:50:7 0.05
2025/1/15 13:50:7 0.03
2025/1/15 13:50:7 0.05
2025/1/15 13:50:7 0.08
2025/1/15 13:50:7 0.05
2025/1/15 13:50:7 0.04
2025/1/15 13:50:7 0.04
2025/1/15 13:50:7 0.07
2025/1/15 13:50:7 0.05
2025/1/15 13:50:7 0.07
2025/1/15 13:50:8 0.05
2025/1/15 13:50:8 0.05
2025/1/15 13:50:8 0.06
2025/1/15 13:50:8 0.06
2025/1/15 13:50:8 0.05
2025/1/15 13:50:8 0.06
2025/1/15 13:50:8 0.06
2025/1/15 13:50:8 0.05
2025/1/15 13:50:8 0.06
2025/1/15 13:50:8 0.06
2025/1/15 13:50:8 0.05
2025/1/15 13:50:8 0.06
2025/1/15 13:50:9 0.04
2025/1/15 13:50:9 0.05
2025/1/15 13:50:9 0.04
2025/1/15 13:50:9 0.04
2025/1/15 13:50:9 0.04
2025/1/15 13:50:9 0.04
2025/1/15 13:50:9 0.05
2025/1/15 13:50:9 0.05
2025/1/15 13:50:9 0.04
2025/1/15 13:50:9 0.04
2025/1/15 13:50:9 0.06
2025/1/15 13:50:9 0.05
2025/1/15 13:50:9 0.06
2025/1/15 13:50:10 0.07
2025/1/15 13:50:10 0.06
2025/1/15 13:50:10 0.05
2025/1/15 13:50:10 0.05
2025/1/15 13:50:10 0.05
2025/1/15 13:50:10 0.05
2025/1/15 13:50:10 0.05
2025/1/15 13:50:10 0.10
2025/1/15 13:50:10 0.05
2025/1/15 13:50:10 0.06
2025/1/15 13:50:10 0.05
2025/1/15 13:50:10 0.06
2025/1/15 13:50:11 0.05
2025/1/15 13:50:11 0.10
2025/1/15 13:50:11 0.06
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:11 0.04
2025/1/15 13:50:12 0.04
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.07
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.07
2025/1/15 13:50:12 0.05
2025/1/15 13:50:12 0.05
2025/1/15 13:50:13 0.06
2025/1/15 13:50:13 0.08
2025/1/15 13:50:13 0.04
2025/1/15 13:50:13 0.04
2025/1/15 13:50:13 0.05
2025/1/15 13:50:13 0.04
2025/1/15 13:50:13 0.04
2025/1/15 13:50:13 0.04
2025/1/15 13:50:13 0.05
2025/1/15 13:50:13 0.04
2025/1/15 13:50:13 0.05
2025/1/15 13:50:13 0.04
2025/1/15 13:50:14 0.04
2025/1/15 13:50:14 0.05
2025/1/15 13:50:14 0.04
2025/1/15 13:50:14 0.05
2025/1/15 13:50:14 0.06
2025/1/15 13:50:14 0.06
2025/1/15 13:50:14 0.05
2025/1/15 13:50:14 0.05
2025/1/15 13:50:14 0.05
2025/1/15 13:50:14 0.06
2025/1/15 13:50:14 0.07
2025/1/15 13:50:14 0.05
2025/1/15 13:50:15 0.06
2025/1/15 13:50:15 0.05
2025/1/15 13:50:15 0.05
2025/1/15 13:50:15 0.08
2025/1/15 13:50:15 0.05
2025/1/15 13:50:15 0.04
2025/1/15 13:50:15 0.04
2025/1/15 13:50:15 0.05
2025/1/15 13:50:15 0.05
2025/1/15 13:50:15 0.04
2025/1/15 13:50:15 0.04
2025/1/15 13:50:15 0.04
2025/1/15 13:50:16 0.07
2025/1/15 13:50:16 0.05
2025/1/15 13:50:16 0.04
2025/1/15 13:50:16 0.06
2025/1/15 13:50:16 0.04
2025/1/15 13:50:16 0.06
2025/1/15 13:50:16 0.05
2025/1/15 13:50:16 0.06
2025/1/15 13:50:16 0.05
2025/1/15 13:50:16 0.05
2025/1/15 13:50:16 0.05
2025/1/15 13:50:16 0.05
2025/1/15 13:50:17 0.06
2025/1/15 13:50:17 0.06
2025/1/15 13:50:17 0.06
2025/1/15 13:50:17 0.05
2025/1/15 13:50:17 0.06
2025/1/15 13:50:17 0.05
2025/1/15 13:50:17 0.04
2025/1/15 13:50:17 0.04
2025/1/15 13:50:17 0.05
2025/1/15 13:50:17 0.05
2025/1/15 13:50:17 0.04
2025/1/15 13:50:17 0.04
2025/1/15 13:50:18 0.04
2025/1/15 13:50:18 0.04
2025/1/15 13:50:18 0.04
2025/1/15 13:50:18 0.04
2025/1/15 13:50:18 0.04
2025/1/15 13:50:18 0.04
2025/1/15 13:50:18 0.05
2025/1/15 13:50:18 0.07
2025/1/15 13:50:18 0.07
2025/1/15 13:50:18 0.06
2025/1/15 13:50:18 0.07
2025/1/15 13:50:18 0.06
2025/1/15 13:50:18 0.05
2025/1/15 13:50:19 0.06
2025/1/15 13:50:19 0.07
2025/1/15 13:50:19 0.05
2025/1/15 13:50:19 0.06
2025/1/15 13:50:19 0.05
2025/1/15 13:50:19 0.05
2025/1/15 13:50:19 0.05
2025/1/15 13:50:19 0.04
2025/1/15 13:50:19 0.05
2025/1/15 13:50:19 0.03
2025/1/15 13:50:19 0.04
2025/1/15 13:50:19 0.04
2025/1/15 13:50:20 0.04
2025/1/15 13:50:20 0.04
2025/1/15 13:50:20 0.05
2025/1/15 13:50:20 0.04
2025/1/15 13:50:20 0.04
2025/1/15 13:50:20 0.05
2025/1/15 13:50:20 0.04
2025/1/15 13:50:20 0.04
2025/1/15 13:50:20 0.06
2025/1/15 13:50:20 0.06
2025/1/15 13:50:20 0.06
2025/1/15 13:50:20 0.05
2025/1/15 13:50:21 0.06
2025/1/15 13:50:21 0.06
2025/1/15 13:50:21 0.06
2025/1/15 13:50:21 0.06
2025/1/15 13:50:21 0.05
2025/1/15 13:50:21 0.06
2025/1/15 13:50:21 0.07
2025/1/15 13:50:21 0.06
2025/1/15 13:50:21 0.05
2025/1/15 13:50:21 0.04
2025/1/15 13:50:21 0.05
2025/1/15 13:50:21 0.04
2025/1/15 13:50:22 0.05
2025/1/15 13:50:22 0.04
2025/1/15 13:50:22 0.05
2025/1/15 13:50:22 0.05
2025/1/15 13:50:22 0.04
2025/1/15 13:50:22 0.05
2025/1/15 13:50:22 0.04
2025/1/15 13:50:22 0.04
2025/1/15 13:50:22 0.07
2025/1/15 13:50:22 0.06
2025/1/15 13:50:22 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.06
2025/1/15 13:50:23 0.05
2025/1/15 13:50:23 0.05
2025/1/15 13:50:23 0.05
2025/1/15 13:50:24 0.05
2025/1/15 13:50:24 0.04
2025/1/15 13:50:24 0.04
2025/1/15 13:50:24 0.04
2025/1/15 13:50:24 0.05
2025/1/15 13:50:24 0.04
2025/1/15 13:50:24 0.07
2025/1/15 13:50:24 0.04
2025/1/15 13:50:24 0.05
2025/1/15 13:50:24 0.05
2025/1/15 13:50:24 0.07
2025/1/15 13:50:24 0.09
2025/1/15 13:50:24 0.06
2025/1/15 13:50:25 0.06
2025/1/15 13:50:25 0.06
2025/1/15 13:50:25 0.11
2025/1/15 13:50:25 0.06
2025/1/15 13:50:25 0.09
2025/1/15 13:50:25 0.05
2025/1/15 13:50:25 0.06
2025/1/15 13:50:25 0.06
2025/1/15 13:50:25 0.05
2025/1/15 13:50:25 0.05
2025/1/15 13:50:25 0.04
2025/1/15 13:50:25 0.04
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.06
2025/1/15 13:50:26 0.05
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.05
2025/1/15 13:50:26 0.04
2025/1/15 13:50:26 0.05
2025/1/15 13:50:27 0.07
2025/1/15 13:50:27 0.05
2025/1/15 13:50:27 0.05
2025/1/15 13:50:27 0.08
2025/1/15 13:50:27 0.07
2025/1/15 13:50:27 0.07
2025/1/15 13:50:27 0.06
2025/1/15 13:50:27 0.07
2025/1/15 13:50:27 0.05
2025/1/15 13:50:27 0.07
2025/1/15 13:50:27 0.05
2025/1/15 13:50:27 0.06
2025/1/15 13:50:28 0.08
2025/1/15 13:50:28 0.04
2025/1/15 13:50:28 0.04
2025/1/15 13:50:28 0.04
2025/1/15 13:50:28 0.05
2025/1/15 13:50:28 0.08
2025/1/15 13:50:28 0.05
2025/1/15 13:50:28 0.05
2025/1/15 13:50:28 0.04
2025/1/15 13:50:28 0.06
2025/1/15 13:50:28 0.04
2025/1/15 13:50:28 0.04
2025/1/15 13:50:29 0.04
2025/1/15 13:50:29 0.05
2025/1/15 13:50:29 0.05
2025/1/15 13:50:29 0.06
2025/1/15 13:50:29 0.05
2025/1/15 13:50:29 0.05
2025/1/15 13:50:29 0.05
2025/1/15 13:50:29 0.05
2025/1/15 13:50:29 0.05
2025/1/15 13:50:29 0.09
2025/1/15 13:50:29 0.06
2025/1/15 13:50:29 0.05
2025/1/15 13:50:30 0.06
2025/1/15 13:50:30 0.05
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.05
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.04
2025/1/15 13:50:30 0.04
2025/1/15 13:50:31 0.05
2025/1/15 13:50:31 0.05
2025/1/15 13:50:31 0.04
2025/1/15 13:50:31 0.05
2025/1/15 13:50:31 0.07
2025/1/15 13:50:31 0.06
2025/1/15 13:50:31 0.06
2025/1/15 13:50:31 0.05
2025/1/15 13:50:31 0.06
2025/1/15 13:50:31 0.07
2025/1/15 13:50:31 0.06
2025/1/15 13:50:31 0.05
2025/1/15 13:50:32 0.06
2025/1/15 13:50:32 0.05
2025/1/15 13:50:32 0.06
2025/1/15 13:50:32 0.06
2025/1/15 13:50:32 0.05
2025/1/15 13:50:32 0.04
2025/1/15 13:50:32 0.04
2025/1/15 13:50:32 0.05
2025/1/15 13:50:32 0.04
2025/1/15 13:50:32 0.04
2025/1/15 13:50:32 0.04
2025/1/15 13:50:32 0.05
2025/1/15 13:50:32 0.04
2025/1/15 13:50:33 0.04
2025/1/15 13:50:33 0.04
2025/1/15 13:50:33 0.05
2025/1/15 13:50:33 0.04
2025/1/15 13:50:33 0.06
2025/1/15 13:50:33 0.05
2025/1/15 13:50:33 0.05
2025/1/15 13:50:33 0.06
2025/1/15 13:50:33 0.05
2025/1/15 13:50:33 0.06
2025/1/15 13:50:33 0.05
2025/1/15 13:50:33 0.06
2025/1/15 13:50:34 0.07
2025/1/15 13:50:34 0.06
2025/1/15 13:50:34 0.06
2025/1/15 13:50:34 0.07
2025/1/15 13:50:34 0.05
2025/1/15 13:50:34 0.05
2025/1/15 13:50:34 0.05
2025/1/15 13:50:34 0.04
2025/1/15 13:50:34 0.04
2025/1/15 13:50:34 0.04
2025/1/15 13:50:34 0.06
2025/1/15 13:50:34 0.04
2025/1/15 13:50:35 0.05
2025/1/15 13:50:35 0.04
2025/1/15 13:50:35 0.05
2025/1/15 13:50:35 0.04
2025/1/15 13:50:35 0.04
2025/1/15 13:50:35 0.05
2025/1/15 13:50:35 0.05
2025/1/15 13:50:35 0.06
2025/1/15 13:50:35 0.06
2025/1/15 13:50:35 0.05
2025/1/15 13:50:35 0.06
2025/1/15 13:50:35 0.05
2025/1/15 13:50:36 0.05
2025/1/15 13:50:36 0.06
2025/1/15 13:50:36 0.05
2025/1/15 13:50:36 0.05
2025/1/15 13:50:36 0.05
2025/1/15 13:50:36 0.05
2025/1/15 13:50:36 0.05
2025/1/15 13:50:36 0.04
2025/1/15 13:50:36 0.04
2025/1/15 13:50:36 0.04
2025/1/15 13:50:36 0.04
2025/1/15 13:50:36 0.04
2025/1/15 13:50:37 0.04
2025/1/15 13:50:37 0.05
2025/1/15 13:50:37 0.04
2025/1/15 13:50:37 0.05
2025/1/15 13:50:37 0.04
2025/1/15 13:50:37 0.04
2025/1/15 13:50:37 0.04
2025/1/15 13:50:37 0.06
2025/1/15 13:50:37 0.05
2025/1/15 13:50:37 0.05
2025/1/15 13:50:37 0.05
2025/1/15 13:50:37 0.05
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.06
2025/1/15 13:50:38 0.06
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.06
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.05
2025/1/15 13:50:38 0.04
2025/1/15 13:50:39 0.04
2025/1/15 13:50:39 0.04
2025/1/15 13:50:39 0.06
2025/1/15 13:50:39 0.04
2025/1/15 13:50:39 0.06
2025/1/15 13:50:39 0.04
2025/1/15 13:50:39 0.04
2025/1/15 13:50:39 0.05
2025/1/15 13:50:39 0.04
2025/1/15 13:50:39 0.05
2025/1/15 13:50:39 0.05
2025/1/15 13:50:39 0.06
2025/1/15 13:50:40 0.05
2025/1/15 13:50:40 0.05
2025/1/15 13:50:40 0.04
2025/1/15 13:50:40 0.08
2025/1/15 13:50:40 0.04
2025/1/15 13:50:40 0.04
2025/1/15 13:50:40 0.05
2025/1/15 13:50:40 0.06
2025/1/15 13:50:40 0.04
2025/1/15 13:50:40 0.05
2025/1/15 13:50:40 0.05
2025/1/15 13:50:40 0.04
2025/1/15 13:50:41 0.03
2025/1/15 13:50:41 0.04
2025/1/15 13:50:41 0.05
2025/1/15 13:50:41 0.04
2025/1/15 13:50:41 0.04
2025/1/15 13:50:41 0.04
2025/1/15 13:50:41 0.03
2025/1/15 13:50:41 0.06
2025/1/15 13:50:41 0.03
2025/1/15 13:50:41 0.04
2025/1/15 13:50:41 0.04
2025/1/15 13:50:41 0.04
2025/1/15 13:50:41 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.06
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:42 0.05
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.05
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.05
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.04
2025/1/15 13:50:43 0.06
2025/1/15 13:50:43 0.04
2025/1/15 13:50:44 0.04
2025/1/15 13:50:44 0.04
2025/1/15 13:50:44 0.04
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.05
2025/1/15 13:50:44 0.06
2025/1/15 13:50:45 0.07
2025/1/15 13:50:45 0.05
2025/1/15 13:50:45 0.05
2025/1/15 13:50:45 0.06
2025/1/15 13:50:45 0.04
2025/1/15 13:50:45 0.04
2025/1/15 13:50:45 0.05
2025/1/15 13:50:45 0.04
2025/1/15 13:50:45 0.05
2025/1/15 13:50:45 0.04
2025/1/15 13:50:45 0.05
2025/1/15 13:50:45 0.04
2025/1/15 13:50:46 0.04
2025/1/15 13:50:46 0.05
2025/1/15 13:50:46 0.04
2025/1/15 13:50:46 0.06
2025/1/15 13:50:46 0.06
2025/1/15 13:50:46 0.06
2025/1/15 13:50:46 0.06
2025/1/15 13:50:46 0.08
2025/1/15 13:50:46 0.06
2025/1/15 13:50:46 0.06
2025/1/15 13:50:46 0.06
2025/1/15 13:50:46 0.06
2025/1/15 13:50:47 0.05
2025/1/15 13:50:47 0.06
2025/1/15 13:50:47 0.06
2025/1/15 13:50:47 0.05
2025/1/15 13:50:47 0.04
2025/1/15 13:50:47 0.05
2025/1/15 13:50:47 0.05
2025/1/15 13:50:47 0.04
2025/1/15 13:50:47 0.05
2025/1/15 13:50:47 0.08
2025/1/15 13:50:47 0.04
2025/1/15 13:50:47 0.04
2025/1/15 13:50:48 0.06
2025/1/15 13:50:48 0.04
2025/1/15 13:50:48 0.04
2025/1/15 13:50:48 0.04
2025/1/15 13:50:48 0.04
2025/1/15 13:50:48 0.06
2025/1/15 13:50:48 0.07
2025/1/15 13:50:48 0.06
2025/1/15 13:50:48 0.05
2025/1/15 13:50:48 0.05
2025/1/15 13:50:48 0.07
2025/1/15 13:50:48 0.05
2025/1/15 13:50:48 0.04
2025/1/15 13:50:49 0.06
2025/1/15 13:50:49 0.07
2025/1/15 13:50:49 0.06
2025/1/15 13:50:49 0.05
2025/1/15 13:50:49 0.05
2025/1/15 13:50:49 0.04
2025/1/15 13:50:49 0.04
2025/1/15 13:50:49 0.04
2025/1/15 13:50:49 0.04
2025/1/15 13:50:49 0.05
2025/1/15 13:50:49 0.05
2025/1/15 13:50:50 0.04
2025/1/15 13:50:50 0.04
2025/1/15 13:50:50 0.05
2025/1/15 13:50:50 0.05
2025/1/15 13:50:50 0.05
2025/1/15 13:50:50 0.05
2025/1/15 13:50:50 0.06
2025/1/15 13:50:50 0.06
2025/1/15 13:50:50 0.06
