Date Hora Corriente
2025/1/16 9:16:36 22.89
2025/1/16 9:16:37 23.66
2025/1/16 9:16:37 23.29
2025/1/16 9:16:37 22.31
2025/1/16 9:16:37 23.17
2025/1/16 9:16:37 22.97
2025/1/16 9:16:37 22.94
2025/1/16 9:16:37 23.23
2025/1/16 9:16:37 22.67
2025/1/16 9:16:37 23.35
2025/1/16 9:16:37 22.94
2025/1/16 9:16:37 22.45
2025/1/16 9:16:37 23.34
2025/1/16 9:16:37 22.97
2025/1/16 9:16:37 22.38
2025/1/16 9:16:38 22.87
2025/1/16 9:16:38 23.38
2025/1/16 9:16:38 22.57
2025/1/16 9:16:38 22.48
2025/1/16 9:16:38 22.53
2025/1/16 9:16:38 23.32
2025/1/16 9:16:38 22.48
2025/1/16 9:16:38 23.31
2025/1/16 9:16:38 22.63
2025/1/16 9:16:38 22.92
2025/1/16 9:16:38 22.58
2025/1/16 9:16:38 23.52
2025/1/16 9:16:38 23.10
2025/1/16 9:16:39 22.56
2025/1/16 9:16:39 22.99
2025/1/16 9:16:39 22.84
2025/1/16 9:16:39 23.75
2025/1/16 9:16:39 23.09
2025/1/16 9:16:39 23.12
2025/1/16 9:16:39 22.64
2025/1/16 9:16:39 23.30
2025/1/16 9:16:39 23.61
2025/1/16 9:16:39 22.88
2025/1/16 9:16:39 22.81
2025/1/16 9:16:39 22.69
2025/1/16 9:16:39 23.17
2025/1/16 9:16:40 22.43
2025/1/16 9:16:40 23.09
2025/1/16 9:16:40 22.33
2025/1/16 9:16:40 22.59
2025/1/16 9:16:40 22.34
2025/1/16 9:16:40 23.31
2025/1/16 9:16:40 22.53
2025/1/16 9:16:40 22.47
2025/1/16 9:16:40 23.16
2025/1/16 9:16:40 23.37
2025/1/16 9:16:40 23.08
2025/1/16 9:16:40 22.70
2025/1/16 9:16:40 23.50
2025/1/16 9:16:41 22.60
2025/1/16 9:16:41 23.06
2025/1/16 9:16:41 23.16
2025/1/16 9:16:41 23.28
2025/1/16 9:16:41 22.49
2025/1/16 9:16:41 22.73
2025/1/16 9:16:41 23.21
2025/1/16 9:16:41 22.79
2025/1/16 9:16:41 22.77
2025/1/16 9:16:41 22.40
2025/1/16 9:16:41 23.24
2025/1/16 9:16:41 22.67
2025/1/16 9:16:41 23.49
2025/1/16 9:16:41 22.49
2025/1/16 9:16:42 22.92
2025/1/16 9:16:42 22.94
2025/1/16 9:16:42 23.48
2025/1/16 9:16:42 22.72
2025/1/16 9:16:42 23.07
2025/1/16 9:16:42 22.67
2025/1/16 9:16:42 23.20
2025/1/16 9:16:42 23.22
2025/1/16 9:16:42 22.79
2025/1/16 9:16:42 23.40
2025/1/16 9:16:42 23.20
2025/1/16 9:16:42 23.44
2025/1/16 9:16:42 22.77
2025/1/16 9:16:43 23.44
2025/1/16 9:16:43 22.78
2025/1/16 9:16:43 23.53
2025/1/16 9:16:43 23.16
2025/1/16 9:16:43 23.07
2025/1/16 9:16:43 22.52
2025/1/16 9:16:43 23.22
2025/1/16 9:16:43 23.14
2025/1/16 9:16:43 22.51
2025/1/16 9:16:43 22.69
2025/1/16 9:16:43 22.74
2025/1/16 9:16:43 23.53
2025/1/16 9:16:43 22.93
2025/1/16 9:16:44 22.99
2025/1/16 9:16:44 22.46
2025/1/16 9:16:44 22.85
2025/1/16 9:16:44 22.42
2025/1/16 9:16:44 23.33
2025/1/16 9:16:44 22.53
2025/1/16 9:16:44 22.25
2025/1/16 9:16:44 22.90
2025/1/16 9:16:44 23.26
2025/1/16 9:16:44 23.46
2025/1/16 9:16:44 22.74
2025/1/16 9:16:44 23.33
2025/1/16 9:16:44 22.46
2025/1/16 9:16:45 22.75
2025/1/16 9:16:45 23.48
2025/1/16 9:16:45 22.95
2025/1/16 9:16:45 22.57
2025/1/16 9:16:45 22.27
2025/1/16 9:16:45 23.12
2025/1/16 9:16:45 22.58
2025/1/16 9:16:45 22.92
2025/1/16 9:16:45 22.87
2025/1/16 9:16:45 22.88
2025/1/16 9:16:45 22.52
2025/1/16 9:16:45 23.35
2025/1/16 9:16:45 23.30
2025/1/16 9:16:46 23.19
2025/1/16 9:16:46 22.97
2025/1/16 9:16:46 22.22
2025/1/16 9:16:46 22.61
2025/1/16 9:16:46 22.77
2025/1/16 9:16:46 22.38
2025/1/16 9:16:46 23.00
2025/1/16 9:16:46 23.35
2025/1/16 9:16:46 23.19
2025/1/16 9:16:46 23.21
2025/1/16 9:16:46 22.44
2025/1/16 9:16:46 22.95
2025/1/16 9:16:46 22.56
2025/1/16 9:16:46 22.27
2025/1/16 9:16:47 23.51
2025/1/16 9:16:47 23.32
2025/1/16 9:16:47 22.55
2025/1/16 9:16:47 22.81
2025/1/16 9:16:47 23.13
2025/1/16 9:16:47 22.87
2025/1/16 9:16:47 22.16
2025/1/16 9:16:47 22.47
2025/1/16 9:16:47 23.22
2025/1/16 9:16:47 22.38
2025/1/16 9:16:47 22.95
2025/1/16 9:16:47 22.33
2025/1/16 9:16:47 23.20
2025/1/16 9:16:48 22.22
2025/1/16 9:16:48 22.76
2025/1/16 9:16:48 22.58
2025/1/16 9:16:48 22.52
2025/1/16 9:16:48 22.56
2025/1/16 9:16:48 22.91
2025/1/16 9:16:48 23.21
2025/1/16 9:16:48 22.53
2025/1/16 9:16:48 23.31
2025/1/16 9:16:48 22.65
2025/1/16 9:16:48 23.28
2025/1/16 9:16:48 23.01
2025/1/16 9:16:48 22.43
2025/1/16 9:16:49 22.51
2025/1/16 9:16:49 22.64
2025/1/16 9:16:49 22.94
2025/1/16 9:16:49 22.09
2025/1/16 9:16:49 23.35
2025/1/16 9:16:49 22.44
2025/1/16 9:16:49 22.37
2025/1/16 9:16:49 22.64
2025/1/16 9:16:49 23.52
2025/1/16 9:16:49 23.06
2025/1/16 9:16:49 22.18
2025/1/16 9:16:49 22.97
2025/1/16 9:16:49 22.97
2025/1/16 9:16:50 23.29
2025/1/16 9:16:50 22.54
2025/1/16 9:16:50 23.02
2025/1/16 9:16:50 22.44
2025/1/16 9:16:50 22.77
2025/1/16 9:16:50 23.27
2025/1/16 9:16:50 22.44
2025/1/16 9:16:50 22.73
2025/1/16 9:16:50 22.14
2025/1/16 9:16:50 22.56
2025/1/16 9:16:50 22.52
2025/1/16 9:16:50 23.01
2025/1/16 9:16:50 22.56
2025/1/16 9:16:50 22.38
2025/1/16 9:16:51 23.18
2025/1/16 9:16:51 22.94
2025/1/16 9:16:51 22.93
2025/1/16 9:16:51 22.65
2025/1/16 9:16:51 23.53
2025/1/16 9:16:51 22.59
2025/1/16 9:16:51 22.92
2025/1/16 9:16:51 23.22
2025/1/16 9:16:51 22.95
2025/1/16 9:16:51 22.15
2025/1/16 9:16:51 22.69
2025/1/16 9:16:51 23.17
2025/1/16 9:16:51 22.29
2025/1/16 9:16:52 22.99
2025/1/16 9:16:52 22.28
2025/1/16 9:16:52 22.63
2025/1/16 9:16:52 22.55
2025/1/16 9:16:52 23.22
2025/1/16 9:16:52 23.20
2025/1/16 9:16:52 22.42
2025/1/16 9:16:52 22.85
2025/1/16 9:16:52 22.69
2025/1/16 9:16:52 23.53
2025/1/16 9:16:52 22.76
2025/1/16 9:16:52 22.85
2025/1/16 9:16:52 22.94
2025/1/16 9:16:53 23.09
2025/1/16 9:16:53 22.42
2025/1/16 9:16:53 23.16
2025/1/16 9:16:53 22.57
2025/1/16 9:16:53 22.99
2025/1/16 9:16:53 22.79
2025/1/16 9:16:53 22.71
2025/1/16 9:16:53 22.41
2025/1/16 9:16:53 22.65
2025/1/16 9:16:53 22.73
2025/1/16 9:16:53 22.27
2025/1/16 9:16:53 23.41
2025/1/16 9:16:53 22.17
2025/1/16 9:16:54 22.20
2025/1/16 9:16:54 22.51
2025/1/16 9:16:54 23.10
2025/1/16 9:16:54 22.63
2025/1/16 9:16:54 21.82
2025/1/16 9:16:54 22.90
2025/1/16 9:16:54 22.59
2025/1/16 9:16:54 23.12
2025/1/16 9:16:54 22.62
2025/1/16 9:16:54 23.14
2025/1/16 9:16:54 22.24
2025/1/16 9:16:54 22.72
2025/1/16 9:16:54 23.34
2025/1/16 9:16:54 22.90
2025/1/16 9:16:55 22.30
2025/1/16 9:16:55 22.21
2025/1/16 9:16:55 23.08
2025/1/16 9:16:55 22.44
2025/1/16 9:16:55 22.88
2025/1/16 9:16:55 22.51
2025/1/16 9:16:55 22.49
2025/1/16 9:16:55 23.09
2025/1/16 9:16:55 22.76
2025/1/16 9:16:55 22.87
2025/1/16 9:16:55 22.66
2025/1/16 9:16:55 23.27
2025/1/16 9:16:55 23.20
2025/1/16 9:16:56 26.34
2025/1/16 9:16:56 29.27
2025/1/16 9:16:56 30.70
2025/1/16 9:16:56 31.76
2025/1/16 9:16:56 33.98
2025/1/16 9:16:56 35.89
2025/1/16 9:16:56 36.17
2025/1/16 9:16:56 38.20
2025/1/16 9:16:56 38.29
2025/1/16 9:16:56 38.46
2025/1/16 9:16:56 38.41
2025/1/16 9:16:56 38.61
2025/1/16 9:16:56 37.79
2025/1/16 9:16:57 37.37
2025/1/16 9:16:57 37.79
2025/1/16 9:16:57 36.60
2025/1/16 9:16:57 37.02
2025/1/16 9:16:57 36.85
2025/1/16 9:16:57 35.66
2025/1/16 9:16:57 36.53
2025/1/16 9:16:57 36.39
2025/1/16 9:16:57 34.50
2025/1/16 9:16:57 34.76
2025/1/16 9:16:57 35.26
2025/1/16 9:16:57 34.92
2025/1/16 9:16:57 33.21
2025/1/16 9:16:58 34.02
2025/1/16 9:16:58 33.96
2025/1/16 9:16:58 34.80
2025/1/16 9:16:58 33.44
2025/1/16 9:16:58 33.92
2025/1/16 9:16:58 33.35
2025/1/16 9:16:58 33.63
2025/1/16 9:16:58 32.80
2025/1/16 9:16:58 34.69
2025/1/16 9:16:58 33.65
2025/1/16 9:16:58 33.58
2025/1/16 9:16:58 33.87
2025/1/16 9:16:58 35.11
2025/1/16 9:16:58 33.54
2025/1/16 9:16:59 33.72
2025/1/16 9:16:59 34.27
2025/1/16 9:16:59 34.45
2025/1/16 9:16:59 33.44
2025/1/16 9:16:59 33.88
2025/1/16 9:16:59 34.67
2025/1/16 9:16:59 34.25
2025/1/16 9:16:59 34.01
2025/1/16 9:16:59 33.67
2025/1/16 9:16:59 34.67
2025/1/16 9:16:59 33.86
2025/1/16 9:16:59 34.52
2025/1/16 9:16:59 33.80
2025/1/16 9:17:0 34.79
2025/1/16 9:17:0 34.70
2025/1/16 9:17:0 35.23
2025/1/16 9:17:0 35.63
2025/1/16 9:17:0 34.93
2025/1/16 9:17:0 35.01
2025/1/16 9:17:0 34.56
2025/1/16 9:17:0 36.34
2025/1/16 9:17:0 35.27
2025/1/16 9:17:0 34.94
2025/1/16 9:17:0 32.82
2025/1/16 9:17:0 32.37
2025/1/16 9:17:0 30.77
2025/1/16 9:17:1 28.59
2025/1/16 9:17:1 26.92
2025/1/16 9:17:1 26.81
2025/1/16 9:17:1 26.67
2025/1/16 9:17:1 25.04
2025/1/16 9:17:1 24.62
2025/1/16 9:17:1 24.44
2025/1/16 9:17:1 24.49
2025/1/16 9:17:1 23.44
2025/1/16 9:17:1 24.03
2025/1/16 9:17:1 23.75
2025/1/16 9:17:1 23.23
2025/1/16 9:17:1 23.30
2025/1/16 9:17:2 23.98
2025/1/16 9:17:2 23.07
2025/1/16 9:17:2 23.38
2025/1/16 9:17:2 22.87
2025/1/16 9:17:2 24.08
2025/1/16 9:17:2 22.88
2025/1/16 9:17:2 22.88
2025/1/16 9:17:2 22.98
2025/1/16 9:17:2 24.07
2025/1/16 9:17:2 22.93
2025/1/16 9:17:2 22.51
2025/1/16 9:17:2 23.41
2025/1/16 9:17:2 23.50
2025/1/16 9:17:2 23.66
2025/1/16 9:17:3 22.58
2025/1/16 9:17:3 23.45
2025/1/16 9:17:3 22.79
2025/1/16 9:17:3 23.27
2025/1/16 9:17:3 23.15
2025/1/16 9:17:3 23.46
2025/1/16 9:17:3 22.65
2025/1/16 9:17:3 23.34
2025/1/16 9:17:3 23.44
2025/1/16 9:17:3 23.30
2025/1/16 9:17:3 22.40
2025/1/16 9:17:3 22.78
2025/1/16 9:17:3 23.85
2025/1/16 9:17:4 23.08
2025/1/16 9:17:4 22.93
2025/1/16 9:17:4 22.74
2025/1/16 9:17:4 23.63
2025/1/16 9:17:4 22.70
2025/1/16 9:17:4 23.11
2025/1/16 9:17:4 22.73
2025/1/16 9:17:4 22.88
2025/1/16 9:17:4 22.47
2025/1/16 9:17:4 22.97
2025/1/16 9:17:4 23.06
2025/1/16 9:17:4 22.89
2025/1/16 9:17:4 23.28
2025/1/16 9:17:5 23.19
2025/1/16 9:17:5 23.57
2025/1/16 9:17:5 23.20
2025/1/16 9:17:5 23.41
2025/1/16 9:17:5 22.73
2025/1/16 9:17:5 23.38
2025/1/16 9:17:5 23.15
2025/1/16 9:17:5 23.05
2025/1/16 9:17:5 22.66
2025/1/16 9:17:5 23.22
2025/1/16 9:17:5 23.32
2025/1/16 9:17:5 22.46
2025/1/16 9:17:5 22.96
2025/1/16 9:17:6 22.79
2025/1/16 9:17:6 23.05
2025/1/16 9:17:6 22.45
2025/1/16 9:17:6 23.75
2025/1/16 9:17:6 22.59
2025/1/16 9:17:6 22.50
2025/1/16 9:17:6 22.79
2025/1/16 9:17:6 23.74
2025/1/16 9:17:6 23.19
2025/1/16 9:17:6 22.36
2025/1/16 9:17:6 23.24
2025/1/16 9:17:6 22.88
2025/1/16 9:17:6 23.20
2025/1/16 9:17:6 22.45
2025/1/16 9:17:7 23.31
2025/1/16 9:17:7 23.14
2025/1/16 9:17:7 23.04
2025/1/16 9:17:7 22.70
2025/1/16 9:17:7 23.79
2025/1/16 9:17:7 22.84
2025/1/16 9:17:7 23.06
2025/1/16 9:17:7 23.14
2025/1/16 9:17:7 23.34
2025/1/16 9:17:7 22.47
2025/1/16 9:17:7 22.81
2025/1/16 9:17:7 23.26
2025/1/16 9:17:7 22.78
2025/1/16 9:17:8 22.46
2025/1/16 9:17:8 22.33
2025/1/16 9:17:8 23.23
2025/1/16 9:17:8 22.51
2025/1/16 9:17:8 23.09
2025/1/16 9:17:8 22.36
2025/1/16 9:17:8 22.73
2025/1/16 9:17:8 22.97
2025/1/16 9:17:8 22.95
2025/1/16 9:17:8 23.40
2025/1/16 9:17:8 22.55
2025/1/16 9:17:8 22.90
2025/1/16 9:17:8 22.47
2025/1/16 9:17:9 23.45
2025/1/16 9:17:9 23.07
2025/1/16 9:17:9 22.88
2025/1/16 9:17:9 22.26
2025/1/16 9:17:9 23.06
2025/1/16 9:17:9 23.50
2025/1/16 9:17:9 22.60
2025/1/16 9:17:9 22.40
2025/1/16 9:17:9 22.68
2025/1/16 9:17:9 23.03
2025/1/16 9:17:9 22.15
2025/1/16 9:17:9 22.81
2025/1/16 9:17:9 22.54
2025/1/16 9:17:10 22.59
2025/1/16 9:17:10 22.10
2025/1/16 9:17:10 23.08
2025/1/16 9:17:10 23.04
2025/1/16 9:17:10 22.25
2025/1/16 9:17:10 23.33
2025/1/16 9:17:10 22.96
2025/1/16 9:17:10 22.93
2025/1/16 9:17:10 22.61
2025/1/16 9:17:10 23.09
2025/1/16 9:17:10 22.55
2025/1/16 9:17:10 22.95
2025/1/16 9:17:10 22.82
2025/1/16 9:17:10 22.73
2025/1/16 9:17:11 22.57
2025/1/16 9:17:11 22.52
2025/1/16 9:17:11 22.97
2025/1/16 9:17:11 22.64
2025/1/16 9:17:11 23.15
2025/1/16 9:17:11 22.33
2025/1/16 9:17:11 22.73
2025/1/16 9:17:11 22.63
2025/1/16 9:17:11 23.46
2025/1/16 9:17:11 22.42
2025/1/16 9:17:11 22.93
2025/1/16 9:17:11 22.96
2025/1/16 9:17:11 22.35
2025/1/16 9:17:12 22.56
2025/1/16 9:17:12 23.20
2025/1/16 9:17:12 22.43
2025/1/16 9:17:12 22.60
2025/1/16 9:17:12 22.28
2025/1/16 9:17:12 23.01
2025/1/16 9:17:12 22.36
2025/1/16 9:17:12 23.15
2025/1/16 9:17:12 22.34
2025/1/16 9:17:12 22.50
2025/1/16 9:17:12 22.75
2025/1/16 9:17:12 22.80
2025/1/16 9:17:12 23.21
2025/1/16 9:17:13 22.54
2025/1/16 9:17:13 22.98
2025/1/16 9:17:13 22.48
2025/1/16 9:17:13 23.35
2025/1/16 9:17:13 23.30
2025/1/16 9:17:13 23.06
2025/1/16 9:17:13 22.38
2025/1/16 9:17:13 23.24
2025/1/16 9:17:13 23.03
2025/1/16 9:17:13 22.77
2025/1/16 9:17:13 22.32
2025/1/16 9:17:13 22.83
2025/1/16 9:17:13 22.95
2025/1/16 9:17:14 22.18
2025/1/16 9:17:14 22.86
2025/1/16 9:17:14 22.38
2025/1/16 9:17:14 22.52
2025/1/16 9:17:14 22.48
2025/1/16 9:17:14 22.66
2025/1/16 9:17:14 22.13
2025/1/16 9:17:14 22.40
2025/1/16 9:17:14 22.30
2025/1/16 9:17:14 23.42
2025/1/16 9:17:14 22.16
2025/1/16 9:17:14 21.81
2025/1/16 9:17:14 22.70
2025/1/16 9:17:15 22.29
2025/1/16 9:17:15 22.69
2025/1/16 9:17:15 22.58
2025/1/16 9:17:15 22.96
2025/1/16 9:17:15 22.12
2025/1/16 9:17:15 22.39
2025/1/16 9:17:15 23.12
2025/1/16 9:17:15 22.65
2025/1/16 9:17:15 22.35
2025/1/16 9:17:15 22.14
2025/1/16 9:17:15 22.87
2025/1/16 9:17:15 22.35
2025/1/16 9:17:15 22.79
2025/1/16 9:17:15 22.29
2025/1/16 9:17:16 22.56
2025/1/16 9:17:16 22.58
2025/1/16 9:17:16 22.67
2025/1/16 9:17:16 22.65
2025/1/16 9:17:16 22.45
2025/1/16 9:17:16 23.22
2025/1/16 9:17:16 22.53
2025/1/16 9:17:16 22.92
2025/1/16 9:17:16 23.07
2025/1/16 9:17:16 22.52
2025/1/16 9:17:16 22.07
2025/1/16 9:17:16 23.69
2025/1/16 9:17:16 26.06
2025/1/16 9:17:17 26.92
2025/1/16 9:17:17 29.27
2025/1/16 9:17:17 30.17
2025/1/16 9:17:17 31.19
2025/1/16 9:17:17 32.07
2025/1/16 9:17:17 33.86
2025/1/16 9:17:17 33.98
2025/1/16 9:17:17 35.18
2025/1/16 9:17:17 33.86
2025/1/16 9:17:17 34.36
2025/1/16 9:17:17 36.03
2025/1/16 9:17:17 34.37
2025/1/16 9:17:17 34.28
2025/1/16 9:17:18 36.13
2025/1/16 9:17:18 35.25
2025/1/16 9:17:18 35.40
2025/1/16 9:17:18 35.65
2025/1/16 9:17:18 36.32
2025/1/16 9:17:18 35.16
2025/1/16 9:17:18 35.19
2025/1/16 9:17:18 35.55
2025/1/16 9:17:18 35.18
2025/1/16 9:17:18 34.59
2025/1/16 9:17:18 33.93
2025/1/16 9:17:18 34.62
2025/1/16 9:17:18 34.32
2025/1/16 9:17:18 34.45
2025/1/16 9:17:19 33.13
2025/1/16 9:17:19 33.82
2025/1/16 9:17:19 33.79
2025/1/16 9:17:19 34.41
2025/1/16 9:17:19 32.85
2025/1/16 9:17:19 32.99
2025/1/16 9:17:19 33.28
2025/1/16 9:17:19 33.39
2025/1/16 9:17:19 33.32
2025/1/16 9:17:19 32.46
2025/1/16 9:17:19 32.65
2025/1/16 9:17:19 32.02
2025/1/16 9:17:19 33.47
2025/1/16 9:17:20 34.42
2025/1/16 9:17:20 33.36
2025/1/16 9:17:20 32.86
2025/1/16 9:17:20 33.44
2025/1/16 9:17:20 34.98
2025/1/16 9:17:20 33.39
2025/1/16 9:17:20 33.62
2025/1/16 9:17:20 33.70
2025/1/16 9:17:20 34.22
2025/1/16 9:17:20 33.18
2025/1/16 9:17:20 34.08
2025/1/16 9:17:20 34.39
2025/1/16 9:17:20 32.54
2025/1/16 9:17:21 30.75
2025/1/16 9:17:21 29.81
2025/1/16 9:17:21 28.65
2025/1/16 9:17:21 26.57
2025/1/16 9:17:21 25.79
2025/1/16 9:17:21 25.72
2025/1/16 9:17:21 25.30
2025/1/16 9:17:21 24.13
2025/1/16 9:17:21 24.65
2025/1/16 9:17:21 23.82
2025/1/16 9:17:21 23.80
2025/1/16 9:17:21 23.22
2025/1/16 9:17:21 23.42
2025/1/16 9:17:21 23.00
2025/1/16 9:17:22 23.25
2025/1/16 9:17:22 22.93
2025/1/16 9:17:22 23.02
2025/1/16 9:17:22 22.87
2025/1/16 9:17:22 23.82
2025/1/16 9:17:22 22.61
2025/1/16 9:17:22 23.43
2025/1/16 9:17:22 22.75
2025/1/16 9:17:22 23.03
2025/1/16 9:17:22 22.75
2025/1/16 9:17:22 23.27
2025/1/16 9:17:22 22.57
2025/1/16 9:17:22 22.85
2025/1/16 9:17:23 23.31
2025/1/16 9:17:23 22.70
2025/1/16 9:17:23 22.59
2025/1/16 9:17:23 21.95
2025/1/16 9:17:23 22.85
2025/1/16 9:17:23 22.56
2025/1/16 9:17:23 23.09
2025/1/16 9:17:23 22.52
2025/1/16 9:17:23 22.94
2025/1/16 9:17:23 22.64
2025/1/16 9:17:23 23.01
2025/1/16 9:17:23 22.62
2025/1/16 9:17:23 22.71
2025/1/16 9:17:24 22.81
2025/1/16 9:17:24 22.63
2025/1/16 9:17:24 22.78
2025/1/16 9:17:24 22.69
2025/1/16 9:17:24 23.37
2025/1/16 9:17:24 22.91
2025/1/16 9:17:24 23.14
2025/1/16 9:17:24 22.71
2025/1/16 9:17:24 22.35
2025/1/16 9:17:24 23.24
2025/1/16 9:17:24 22.95
2025/1/16 9:17:24 22.53
2025/1/16 9:17:24 22.83
2025/1/16 9:17:25 23.21
2025/1/16 9:17:25 23.56
2025/1/16 9:17:25 22.50
2025/1/16 9:17:25 22.86
2025/1/16 9:17:25 22.77
2025/1/16 9:17:25 23.56
2025/1/16 9:17:25 22.48
2025/1/16 9:17:25 22.77
2025/1/16 9:17:25 22.58
2025/1/16 9:17:25 23.29
2025/1/16 9:17:25 22.98
2025/1/16 9:17:25 22.85
2025/1/16 9:17:25 22.53
2025/1/16 9:17:25 22.96
2025/1/16 9:17:26 23.14
2025/1/16 9:17:26 22.70
2025/1/16 9:17:26 22.46
2025/1/16 9:17:26 22.39
2025/1/16 9:17:26 22.73
2025/1/16 9:17:26 22.27
2025/1/16 9:17:26 22.86
2025/1/16 9:17:26 22.23
2025/1/16 9:17:26 22.49
2025/1/16 9:17:26 22.35
2025/1/16 9:17:26 22.97
2025/1/16 9:17:26 22.28
2025/1/16 9:17:26 22.28
2025/1/16 9:17:27 22.50
2025/1/16 9:17:27 22.88
2025/1/16 9:17:27 22.26
2025/1/16 9:17:27 22.80
2025/1/16 9:17:27 22.41
2025/1/16 9:17:27 22.58
2025/1/16 9:17:27 22.12
2025/1/16 9:17:27 22.89
2025/1/16 9:17:27 22.51
2025/1/16 9:17:27 23.10
2025/1/16 9:17:27 22.13
2025/1/16 9:17:27 22.50
2025/1/16 9:17:27 22.86
2025/1/16 9:17:28 22.99
2025/1/16 9:17:28 22.99
2025/1/16 9:17:28 22.55
2025/1/16 9:17:28 23.04
2025/1/16 9:17:28 22.65
2025/1/16 9:17:28 23.36
2025/1/16 9:17:28 22.62
2025/1/16 9:17:28 22.90
2025/1/16 9:17:28 22.35
2025/1/16 9:17:28 23.21
2025/1/16 9:17:28 22.99
2025/1/16 9:17:28 22.70
2025/1/16 9:17:28 22.06
2025/1/16 9:17:29 23.01
2025/1/16 9:17:29 23.31
2025/1/16 9:17:29 22.75
2025/1/16 9:17:29 22.22
2025/1/16 9:17:29 22.73
2025/1/16 9:17:29 23.21
2025/1/16 9:17:29 22.04
2025/1/16 9:17:29 22.66
2025/1/16 9:17:29 22.40
2025/1/16 9:17:29 22.57
2025/1/16 9:17:29 21.98
2025/1/16 9:17:29 22.86
2025/1/16 9:17:29 22.41
2025/1/16 9:17:29 22.16
2025/1/16 9:17:30 22.16
2025/1/16 9:17:30 23.05
2025/1/16 9:17:30 22.61
2025/1/16 9:17:30 22.10
2025/1/16 9:17:30 22.70
2025/1/16 9:17:30 23.13
2025/1/16 9:17:30 22.86
2025/1/16 9:17:30 22.09
2025/1/16 9:17:30 23.17
2025/1/16 9:17:30 23.05
2025/1/16 9:17:30 22.80
2025/1/16 9:17:30 22.22
2025/1/16 9:17:30 23.12
2025/1/16 9:17:31 22.70
2025/1/16 9:17:31 22.74
2025/1/16 9:17:31 22.74
2025/1/16 9:17:31 22.91
2025/1/16 9:17:31 22.26
2025/1/16 9:17:31 22.45
2025/1/16 9:17:31 22.85
2025/1/16 9:17:31 22.63
2025/1/16 9:17:31 22.24
2025/1/16 9:17:31 22.09
2025/1/16 9:17:31 22.81
2025/1/16 9:17:31 22.38
2025/1/16 9:17:31 22.41
2025/1/16 9:17:32 22.03
2025/1/16 9:17:32 22.81
2025/1/16 9:17:32 22.82
2025/1/16 9:17:32 22.10
2025/1/16 9:17:32 22.40
2025/1/16 9:17:32 23.27
2025/1/16 9:17:32 22.39
2025/1/16 9:17:32 22.20
2025/1/16 9:17:32 22.22
2025/1/16 9:17:32 22.61
2025/1/16 9:17:32 22.11
2025/1/16 9:17:32 22.59
2025/1/16 9:17:32 22.49
2025/1/16 9:17:33 22.32
2025/1/16 9:17:33 22.31
2025/1/16 9:17:33 22.63
2025/1/16 9:17:33 22.78
2025/1/16 9:17:33 22.25
2025/1/16 9:17:33 22.89
2025/1/16 9:17:33 22.73
2025/1/16 9:17:33 23.01
2025/1/16 9:17:33 22.32
2025/1/16 9:17:33 22.98
2025/1/16 9:17:33 22.52
2025/1/16 9:17:33 22.99
2025/1/16 9:17:33 22.48
2025/1/16 9:17:33 22.76
2025/1/16 9:17:34 22.27
2025/1/16 9:17:34 22.92
2025/1/16 9:17:34 22.68
2025/1/16 9:17:34 22.31
2025/1/16 9:17:34 22.45
2025/1/16 9:17:34 22.41
2025/1/16 9:17:34 22.72
2025/1/16 9:17:34 22.23
2025/1/16 9:17:34 22.94
2025/1/16 9:17:34 22.26
2025/1/16 9:17:34 22.43
2025/1/16 9:17:34 22.28
2025/1/16 9:17:34 23.43
2025/1/16 9:17:35 22.17
2025/1/16 9:17:35 21.93
2025/1/16 9:17:35 22.40
2025/1/16 9:17:35 23.00
2025/1/16 9:17:35 22.32
2025/1/16 9:17:35 21.79
2025/1/16 9:17:35 22.84
2025/1/16 9:17:35 22.83
2025/1/16 9:17:35 22.94
2025/1/16 9:17:35 22.22
2025/1/16 9:17:35 23.01
2025/1/16 9:17:35 22.28
2025/1/16 9:17:35 22.39
2025/1/16 9:17:36 23.23
2025/1/16 9:17:36 22.69
2025/1/16 9:17:36 22.19
2025/1/16 9:17:36 22.24
2025/1/16 9:17:36 23.12
2025/1/16 9:17:36 22.36
2025/1/16 9:17:36 22.43
2025/1/16 9:17:36 22.15
2025/1/16 9:17:36 22.86
2025/1/16 9:17:36 22.19
2025/1/16 9:17:36 22.57
2025/1/16 9:17:36 22.35
2025/1/16 9:17:36 22.61
2025/1/16 9:17:37 23.27
2025/1/16 9:17:37 24.30
2025/1/16 9:17:37 24.96
2025/1/16 9:17:37 26.37
2025/1/16 9:17:37 26.93
2025/1/16 9:17:37 28.73
2025/1/16 9:17:37 28.71
2025/1/16 9:17:37 29.35
2025/1/16 9:17:37 30.08
2025/1/16 9:17:37 30.71
2025/1/16 9:17:37 32.48
2025/1/16 9:17:37 32.31
2025/1/16 9:17:37 32.65
2025/1/16 9:17:38 33.05
2025/1/16 9:17:38 33.82
2025/1/16 9:17:38 32.87
2025/1/16 9:17:38 33.24
2025/1/16 9:17:38 34.59
2025/1/16 9:17:38 34.59
2025/1/16 9:17:38 35.81
2025/1/16 9:17:38 35.55
2025/1/16 9:17:38 36.13
2025/1/16 9:17:38 36.07
2025/1/16 9:17:38 35.23
2025/1/16 9:17:38 36.10
2025/1/16 9:17:38 35.81
