Fecha Hora Corriente
2025/1/13 15:53:7 0.17
2025/1/13 15:53:7 0.20
2025/1/13 15:53:7 0.18
2025/1/13 15:53:7 0.19
2025/1/13 15:53:7 0.22
2025/1/13 15:53:7 0.19
2025/1/13 15:53:7 0.18
2025/1/13 15:53:7 0.21
2025/1/13 15:53:7 0.19
2025/1/13 15:53:8 0.20
2025/1/13 15:53:8 0.20
2025/1/13 15:53:8 0.21
2025/1/13 15:53:8 0.20
2025/1/13 15:53:8 0.21
2025/1/13 15:53:8 0.19
2025/1/13 15:53:8 0.20
2025/1/13 15:53:8 0.19
2025/1/13 15:53:8 0.18
2025/1/13 15:53:8 0.22
2025/1/13 15:53:8 0.20
2025/1/13 15:53:8 0.22
2025/1/13 15:53:8 0.20
2025/1/13 15:53:9 0.16
2025/1/13 15:53:9 0.20
2025/1/13 15:53:9 0.21
2025/1/13 15:53:9 0.22
2025/1/13 15:53:9 0.19
2025/1/13 15:53:9 0.18
2025/1/13 15:53:9 0.21
2025/1/13 15:53:9 0.22
2025/1/13 15:53:9 0.24
2025/1/13 15:53:9 0.17
2025/1/13 15:53:9 0.21
2025/1/13 15:53:9 0.22
2025/1/13 15:53:9 0.19
2025/1/13 15:53:10 0.16
2025/1/13 15:53:10 0.20
2025/1/13 15:53:10 0.19
2025/1/13 15:53:10 0.21
2025/1/13 15:53:10 0.19
2025/1/13 15:53:10 0.21
2025/1/13 15:53:10 0.18
2025/1/13 15:53:10 0.22
2025/1/13 15:53:10 0.21
2025/1/13 15:53:10 0.21
2025/1/13 15:53:10 0.23
2025/1/13 15:53:10 0.21
2025/1/13 15:53:10 0.19
2025/1/13 15:53:11 0.19
2025/1/13 15:53:11 0.21
2025/1/13 15:53:11 0.19
2025/1/13 15:53:11 0.19
2025/1/13 15:53:11 0.20
2025/1/13 15:53:11 0.21
2025/1/13 15:53:11 0.18
2025/1/13 15:53:11 0.23
2025/1/13 15:53:11 0.19
2025/1/13 15:53:11 0.19
2025/1/13 15:53:11 0.18
2025/1/13 15:53:11 0.19
2025/1/13 15:53:11 0.22
2025/1/13 15:53:12 0.22
2025/1/13 15:53:12 0.19
2025/1/13 15:53:12 0.21
2025/1/13 15:53:12 0.18
2025/1/13 15:53:12 0.22
2025/1/13 15:53:12 0.21
2025/1/13 15:53:12 0.19
2025/1/13 15:53:12 0.19
2025/1/13 15:53:12 0.20
2025/1/13 15:53:12 0.21
2025/1/13 15:53:12 0.22
2025/1/13 15:53:12 0.20
2025/1/13 15:53:12 0.19
2025/1/13 15:53:13 0.22
2025/1/13 15:53:13 0.23
2025/1/13 15:53:13 0.23
2025/1/13 15:53:13 0.20
2025/1/13 15:53:13 0.19
2025/1/13 15:53:13 0.18
2025/1/13 15:53:13 0.20
2025/1/13 15:53:13 0.20
2025/1/13 15:53:13 0.18
2025/1/13 15:53:13 0.20
2025/1/13 15:53:13 0.19
2025/1/13 15:53:54 1.27
2025/1/13 15:53:54 0.43
2025/1/13 15:53:54 0.22
2025/1/13 15:53:54 0.19
2025/1/13 15:53:54 0.19
2025/1/13 15:53:54 0.19
2025/1/13 15:53:54 0.17
2025/1/13 15:53:54 0.20
2025/1/13 15:53:54 0.20
2025/1/13 15:53:54 0.21
2025/1/13 15:53:54 0.23
2025/1/13 15:53:54 0.20
2025/1/13 15:53:54 0.20
2025/1/13 15:53:55 0.21
2025/1/13 15:53:55 0.21
2025/1/13 15:53:55 0.20
2025/1/13 15:53:55 0.19
2025/1/13 15:53:55 0.21
2025/1/13 15:53:55 0.21
2025/1/13 15:53:55 0.18
2025/1/13 15:53:55 0.24
2025/1/13 15:53:55 0.22
2025/1/13 15:53:55 0.20
2025/1/13 15:53:55 0.22
2025/1/13 15:53:55 0.21
2025/1/13 15:53:56 0.18
2025/1/13 15:53:56 0.18
2025/1/13 15:53:56 0.20
2025/1/13 15:53:56 0.20
2025/1/13 15:53:56 0.20
2025/1/13 15:53:56 0.20
2025/1/13 15:53:56 0.22
2025/1/13 15:53:56 0.17
2025/1/13 15:53:56 0.18
2025/1/13 15:53:56 0.20
2025/1/13 15:53:56 0.23
2025/1/13 15:53:56 0.19
2025/1/13 15:53:56 0.19
2025/1/13 15:53:57 0.19
2025/1/13 15:53:57 0.23
2025/1/13 15:53:57 0.22
2025/1/13 15:53:57 0.23
2025/1/13 15:53:57 0.20
2025/1/13 15:53:57 0.18
2025/1/13 15:53:57 0.19
2025/1/13 15:53:57 0.20
2025/1/13 15:53:57 0.22
2025/1/13 15:53:57 0.18
2025/1/13 15:53:57 0.22
2025/1/13 15:53:57 0.20
2025/1/13 15:53:57 0.19
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.18
2025/1/13 15:53:58 0.22
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.21
2025/1/13 15:53:59 0.20
2025/1/13 15:53:59 0.19
2025/1/13 15:53:59 0.20
2025/1/13 15:53:59 0.20
2025/1/13 15:53:59 0.19
2025/1/13 15:53:59 0.14
2025/1/13 15:53:59 0.19
2025/1/13 15:53:59 0.17
2025/1/13 15:53:59 0.15
2025/1/13 15:53:59 0.14
2025/1/13 15:53:59 0.18
2025/1/13 15:53:59 0.13
2025/1/13 15:53:59 0.13
2025/1/13 15:54:0 0.13
2025/1/13 15:54:0 0.16
2025/1/13 15:54:0 0.15
2025/1/13 15:54:0 0.14
2025/1/13 15:54:0 0.13
2025/1/13 15:54:0 0.17
2025/1/13 15:54:0 0.13
2025/1/13 15:54:0 0.14
2025/1/13 15:54:0 0.13
2025/1/13 15:54:0 0.14
2025/1/13 15:54:0 0.17
2025/1/13 15:54:0 0.12
2025/1/13 15:54:0 0.16
2025/1/13 15:54:1 0.16
2025/1/13 15:54:1 0.17
2025/1/13 15:54:1 0.16
2025/1/13 15:54:1 0.16
2025/1/13 15:54:1 0.14
2025/1/13 15:54:1 0.15
2025/1/13 15:54:1 0.12
2025/1/13 15:54:1 0.15
2025/1/13 15:54:1 0.16
2025/1/13 15:54:1 0.14
2025/1/13 15:54:1 0.15
2025/1/13 15:54:1 0.14
2025/1/13 15:54:1 0.14
2025/1/13 15:54:2 0.13
2025/1/13 15:54:2 0.12
2025/1/13 15:54:2 0.14
2025/1/13 15:54:2 0.14
2025/1/13 15:54:2 0.15
2025/1/13 15:54:2 0.14
2025/1/13 15:54:2 0.15
2025/1/13 15:54:2 0.17
2025/1/13 15:54:2 0.14
2025/1/13 15:54:2 0.17
2025/1/13 15:54:2 0.15
2025/1/13 15:54:2 0.16
2025/1/13 15:54:2 0.18
2025/1/13 15:54:3 0.15
2025/1/13 15:54:3 0.13
2025/1/13 15:54:3 0.14
2025/1/13 15:54:3 0.14
2025/1/13 15:54:3 0.14
2025/1/13 15:54:3 0.15
2025/1/13 15:54:3 0.17
2025/1/13 15:54:3 0.16
2025/1/13 15:54:3 0.16
2025/1/13 15:54:3 0.15
2025/1/13 15:54:3 0.17
2025/1/13 15:54:3 0.16
2025/1/13 15:54:3 0.15
2025/1/13 15:54:4 0.15
2025/1/13 15:54:4 0.14
2025/1/13 15:54:4 0.18
2025/1/13 15:54:4 0.16
2025/1/13 15:54:4 0.15
2025/1/13 15:54:4 0.13
2025/1/13 15:54:4 0.16
2025/1/13 15:54:4 0.15
2025/1/13 15:54:4 0.16
2025/1/13 15:54:4 0.17
2025/1/13 15:54:4 0.16
2025/1/13 15:54:4 0.14
2025/1/13 15:54:4 0.17
2025/1/13 15:54:5 0.14
2025/1/13 15:54:5 0.16
2025/1/13 15:54:5 0.16
2025/1/13 15:54:5 0.15
2025/1/13 15:54:5 0.16
2025/1/13 15:54:5 0.15
2025/1/13 15:54:5 0.14
2025/1/13 15:54:5 0.14
2025/1/13 15:54:5 0.16
2025/1/13 15:54:5 0.14
2025/1/13 15:54:5 0.14
2025/1/13 15:54:5 0.13
2025/1/13 15:54:5 0.14
2025/1/13 15:54:6 0.13
2025/1/13 15:54:6 0.14
2025/1/13 15:54:6 0.15
2025/1/13 15:54:6 0.18
2025/1/13 15:54:6 0.15
2025/1/13 15:54:6 0.17
2025/1/13 15:54:6 0.14
2025/1/13 15:54:6 0.13
2025/1/13 15:54:6 0.15
2025/1/13 15:54:6 0.16
2025/1/13 15:54:6 0.17
2025/1/13 15:54:6 0.20
2025/1/13 15:54:6 0.18
2025/1/13 15:54:7 0.17
2025/1/13 15:54:7 0.17
2025/1/13 15:54:7 0.17
2025/1/13 15:54:7 0.18
2025/1/13 15:54:7 0.19
2025/1/13 15:54:7 0.17
2025/1/13 15:54:7 0.17
2025/1/13 15:54:7 0.15
2025/1/13 15:54:7 0.15
2025/1/13 15:54:7 0.14
2025/1/13 15:54:7 0.13
2025/1/13 15:54:7 0.32
2025/1/13 15:54:8 0.24
2025/1/13 15:54:8 0.14
2025/1/13 15:54:8 0.13
2025/1/13 15:54:8 0.12
2025/1/13 15:54:8 0.12
2025/1/13 15:53:54 3.17
2025/1/13 15:53:54 0.96
2025/1/13 15:53:54 0.27
2025/1/13 15:53:54 0.20
2025/1/13 15:53:54 0.21
2025/1/13 15:53:54 0.20
2025/1/13 15:53:54 0.20
2025/1/13 15:53:54 0.21
2025/1/13 15:53:54 0.21
2025/1/13 15:53:54 0.18
2025/1/13 15:53:54 0.20
2025/1/13 15:53:54 0.21
2025/1/13 15:53:54 0.20
2025/1/13 15:53:55 0.22
2025/1/13 15:53:55 0.21
2025/1/13 15:53:55 0.22
2025/1/13 15:53:55 0.22
2025/1/13 15:53:55 0.19
2025/1/13 15:53:55 0.17
2025/1/13 15:53:55 0.18
2025/1/13 15:53:55 0.20
2025/1/13 15:53:55 0.18
2025/1/13 15:53:55 0.19
2025/1/13 15:53:55 0.19
2025/1/13 15:53:55 0.19
2025/1/13 15:53:56 0.19
2025/1/13 15:53:56 0.20
2025/1/13 15:53:56 0.19
2025/1/13 15:53:56 0.19
2025/1/13 15:53:56 0.18
2025/1/13 15:53:56 0.19
2025/1/13 15:53:56 0.22
2025/1/13 15:53:56 0.20
2025/1/13 15:53:56 0.21
2025/1/13 15:53:56 0.21
2025/1/13 15:53:56 0.21
2025/1/13 15:53:56 0.21
2025/1/13 15:53:56 0.20
2025/1/13 15:53:57 0.21
2025/1/13 15:53:57 0.21
2025/1/13 15:53:57 0.22
2025/1/13 15:53:57 0.19
2025/1/13 15:53:57 0.21
2025/1/13 15:53:57 0.20
2025/1/13 15:53:57 0.19
2025/1/13 15:53:57 0.21
2025/1/13 15:53:57 0.20
2025/1/13 15:53:57 0.21
2025/1/13 15:53:57 0.19
2025/1/13 15:53:57 0.22
2025/1/13 15:53:57 0.21
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.22
2025/1/13 15:53:58 0.21
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.21
2025/1/13 15:53:58 0.22
2025/1/13 15:53:58 0.19
2025/1/13 15:53:58 0.20
2025/1/13 15:53:58 0.19
2025/1/13 15:53:59 0.21
2025/1/13 15:53:59 0.19
2025/1/13 15:53:59 0.22
2025/1/13 15:53:59 0.20
2025/1/13 15:53:59 0.21
2025/1/13 15:53:59 0.18
2025/1/13 15:53:59 0.21
2025/1/13 15:53:59 0.19
2025/1/13 15:53:59 0.18
2025/1/13 15:53:59 0.19
2025/1/13 15:53:59 0.19
2025/1/13 15:53:59 0.20
2025/1/13 15:53:59 0.20
2025/1/13 15:54:0 0.20
2025/1/13 15:54:0 0.19
2025/1/13 15:54:0 0.19
2025/1/13 15:54:0 0.20
2025/1/13 15:54:0 0.20
2025/1/13 15:54:0 0.21
2025/1/13 15:54:0 0.22
2025/1/13 15:54:0 0.20
2025/1/13 15:54:0 0.22
2025/1/13 15:54:0 0.22
2025/1/13 15:54:0 0.20
2025/1/13 15:54:0 0.19
2025/1/13 15:54:0 0.22
2025/1/13 15:54:1 0.23
2025/1/13 15:54:1 0.21
2025/1/13 15:54:1 0.20
2025/1/13 15:54:1 0.20
2025/1/13 15:54:1 0.20
2025/1/13 15:54:1 0.20
2025/1/13 15:54:1 0.20
2025/1/13 15:54:1 0.19
2025/1/13 15:54:1 0.19
2025/1/13 15:54:1 0.18
2025/1/13 15:54:1 0.21
2025/1/13 15:54:1 0.18
2025/1/13 15:54:1 0.19
2025/1/13 15:54:2 0.20
2025/1/13 15:54:2 0.19
2025/1/13 15:54:2 0.20
2025/1/13 15:54:2 0.20
2025/1/13 15:54:2 0.19
2025/1/13 15:54:2 0.18
2025/1/13 15:54:2 0.21
2025/1/13 15:54:2 0.22
2025/1/13 15:54:2 0.21
2025/1/13 15:54:2 0.19
2025/1/13 15:54:2 0.21
2025/1/13 15:54:2 0.20
2025/1/13 15:54:2 0.20
2025/1/13 15:54:3 0.21
2025/1/13 15:54:3 0.20
2025/1/13 15:54:3 0.19
2025/1/13 15:54:3 0.19
2025/1/13 15:54:3 0.20
2025/1/13 15:54:3 0.22
2025/1/13 15:54:3 0.20
2025/1/13 15:54:3 0.19
2025/1/13 15:54:3 0.18
2025/1/13 15:54:3 0.20
2025/1/13 15:54:3 0.21
2025/1/13 15:54:3 0.20
2025/1/13 15:54:3 0.19
2025/1/13 15:54:4 0.22
2025/1/13 15:54:4 0.22
2025/1/13 15:54:4 0.19
2025/1/13 15:54:4 0.22
2025/1/13 15:54:4 0.19
2025/1/13 15:54:4 0.19
2025/1/13 15:54:4 0.19
2025/1/13 15:54:4 0.20
2025/1/13 15:54:4 0.19
2025/1/13 15:54:4 0.22
2025/1/13 15:54:4 0.23
2025/1/13 15:54:4 0.21
2025/1/13 15:54:5 0.23
2025/1/13 15:54:5 0.23
2025/1/13 15:54:5 0.20
2025/1/13 15:54:5 0.20
2025/1/13 15:54:5 0.22
2025/1/13 15:54:5 0.20
2025/1/13 15:54:5 0.20
2025/1/13 15:54:5 0.21
2025/1/13 15:54:5 0.18
2025/1/13 15:54:5 0.20
2025/1/13 15:54:5 0.18
2025/1/13 15:54:5 0.20
2025/1/13 15:54:5 0.18
2025/1/13 15:54:6 0.19
2025/1/13 15:54:6 0.18
2025/1/13 15:54:6 0.19
2025/1/13 15:54:6 0.19
2025/1/13 15:54:6 0.18
2025/1/13 15:54:6 0.19
2025/1/13 15:54:6 0.19
2025/1/13 15:54:6 0.18
2025/1/13 15:54:6 0.22
2025/1/13 15:54:6 0.21
2025/1/13 15:54:6 0.20
2025/1/13 15:54:6 0.22
2025/1/13 15:54:6 0.21
2025/1/13 15:54:7 0.20
2025/1/13 15:54:7 0.20
2025/1/13 15:54:7 0.20
2025/1/13 15:54:7 0.21
2025/1/13 15:54:7 0.21
2025/1/13 15:54:7 0.21
2025/1/13 15:54:7 0.21
2025/1/13 15:54:7 0.20
2025/1/13 15:54:7 0.20
2025/1/13 15:54:7 0.19
2025/1/13 15:54:7 0.19
2025/1/13 15:54:7 0.19
2025/1/13 15:54:7 0.19
2025/1/13 15:54:8 0.21
2025/1/13 15:54:8 0.20
2025/1/13 15:54:8 0.18
2025/1/13 15:54:8 0.20
2025/1/13 15:54:8 0.19
2025/1/13 15:54:8 0.19
2025/1/13 15:54:8 0.20
2025/1/13 15:54:8 0.19
2025/1/13 15:54:8 0.20
2025/1/13 15:54:8 0.20
2025/1/13 15:54:8 0.21
2025/1/13 15:54:8 0.22
2025/1/13 15:54:8 0.21
2025/1/13 15:54:9 0.23
2025/1/13 15:54:9 0.22
2025/1/13 15:54:9 0.21
2025/1/13 15:54:9 0.20
2025/1/13 15:54:9 0.20
2025/1/13 15:54:9 0.21
2025/1/13 15:54:9 0.23
2025/1/13 15:54:9 0.22
2025/1/13 15:54:9 0.20
2025/1/13 15:54:9 0.19
2025/1/13 15:54:9 0.19
2025/1/13 15:54:9 0.19
2025/1/13 15:54:9 0.19
2025/1/13 15:54:10 0.20
2025/1/13 15:54:10 0.18
2025/1/13 15:54:10 0.20
2025/1/13 15:54:10 0.19
2025/1/13 15:54:10 0.19
2025/1/13 15:54:10 0.20
2025/1/13 15:54:10 0.20
2025/1/13 15:54:10 0.20
2025/1/13 15:54:10 0.24
2025/1/13 15:54:10 0.22
2025/1/13 15:54:10 0.22
2025/1/13 15:54:10 0.21
2025/1/13 15:54:10 0.23
2025/1/13 15:54:11 0.21
2025/1/13 15:54:11 0.20
2025/1/13 15:54:11 0.22
2025/1/13 15:54:11 0.21
2025/1/13 15:54:11 0.21
2025/1/13 15:54:11 0.19
2025/1/13 15:54:11 0.20
2025/1/13 15:54:11 0.20
2025/1/13 15:54:11 0.19
2025/1/13 15:54:11 0.20
2025/1/13 15:54:11 0.20
2025/1/13 15:54:11 0.19
2025/1/13 15:54:11 0.20
2025/1/13 15:54:12 0.19
2025/1/13 15:54:12 0.19
2025/1/13 15:54:12 0.19
2025/1/13 15:54:12 0.19
2025/1/13 15:54:12 0.20
2025/1/13 15:54:12 0.18
2025/1/13 15:54:12 0.19
2025/1/13 15:54:12 0.19
2025/1/13 15:54:12 0.21
2025/1/13 15:54:12 0.20
2025/1/13 15:54:12 0.19
2025/1/13 15:54:12 0.20
2025/1/13 15:54:12 0.19
2025/1/13 15:54:13 0.21
2025/1/13 15:54:13 0.22
2025/1/13 15:54:13 0.20
2025/1/13 15:54:13 0.20
2025/1/13 15:54:13 0.22
2025/1/13 15:54:13 0.24
2025/1/13 15:54:13 0.22
2025/1/13 15:54:13 0.20
2025/1/13 15:54:13 0.21
2025/1/13 15:54:13 0.21
2025/1/13 15:54:13 0.19
2025/1/13 15:54:13 0.18
2025/1/13 15:54:13 0.20
2025/1/13 15:54:14 0.18
2025/1/13 15:54:14 0.19
2025/1/13 15:54:14 0.18
2025/1/13 15:54:14 0.21
2025/1/13 15:54:14 0.20
2025/1/13 15:54:14 0.19
2025/1/13 15:54:14 0.19
2025/1/13 15:54:14 0.18
2025/1/13 15:54:14 0.21
2025/1/13 15:54:14 0.21
2025/1/13 15:54:14 0.21
2025/1/13 15:54:14 0.20
2025/1/13 15:54:14 0.21
2025/1/13 15:54:15 0.22
2025/1/13 15:54:15 0.21
2025/1/13 15:54:15 0.22
2025/1/13 15:54:15 0.21
2025/1/13 15:54:15 0.19
2025/1/13 15:54:15 0.21
2025/1/13 15:54:15 0.21
2025/1/13 15:54:15 0.20
2025/1/13 15:54:15 0.22
2025/1/13 15:54:15 0.21
2025/1/13 15:54:15 0.19
2025/1/13 15:54:15 0.20
2025/1/13 15:54:15 0.21
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.19
2025/1/13 15:54:16 0.18
2025/1/13 15:54:16 0.19
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.19
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.20
2025/1/13 15:54:16 0.21
2025/1/13 15:54:17 0.21
2025/1/13 15:54:17 0.20
2025/1/13 15:54:17 0.20
2025/1/13 15:54:17 0.20
2025/1/13 15:54:17 0.21
2025/1/13 15:54:17 0.20
2025/1/13 15:54:17 0.19
2025/1/13 15:54:17 0.19
2025/1/13 15:54:17 0.21
2025/1/13 15:54:17 0.20
2025/1/13 15:54:17 0.21
2025/1/13 15:54:17 0.21
2025/1/13 15:54:17 0.19
2025/1/13 15:54:18 0.22
2025/1/13 15:54:18 0.20
2025/1/13 15:54:18 0.20
2025/1/13 15:54:18 0.18
2025/1/13 15:54:18 0.21
2025/1/13 15:54:18 0.19
2025/1/13 15:54:18 0.19
2025/1/13 15:54:18 0.21
2025/1/13 15:54:18 0.19
2025/1/13 15:54:18 0.20
2025/1/13 15:54:18 0.20
2025/1/13 15:54:18 0.20
2025/1/13 15:54:18 0.21
2025/1/13 15:54:19 0.21
2025/1/13 15:54:19 0.21
2025/1/13 15:54:19 0.22
2025/1/13 15:54:19 0.20
2025/1/13 15:54:19 0.20
2025/1/13 15:54:19 0.20
2025/1/13 15:54:19 0.20
2025/1/13 15:54:19 0.20
2025/1/13 15:54:19 0.23
2025/1/13 15:54:19 0.22
2025/1/13 15:54:19 0.19
2025/1/13 15:54:19 0.21
2025/1/13 15:54:19 0.20
2025/1/13 15:54:20 0.20
2025/1/13 15:54:20 0.19
2025/1/13 15:54:20 0.21
2025/1/13 15:54:20 0.21
2025/1/13 15:54:20 0.21
2025/1/13 15:54:20 0.19
2025/1/13 15:54:20 0.20
2025/1/13 15:54:20 0.20
2025/1/13 15:54:20 0.18
2025/1/13 15:54:20 0.19
2025/1/13 15:54:20 0.21
2025/1/13 15:54:20 0.21
2025/1/13 15:54:20 0.21
2025/1/13 15:54:21 0.19
2025/1/13 15:54:21 0.20
2025/1/13 15:54:21 0.21
2025/1/13 15:54:21 0.20
2025/1/13 15:54:21 0.20
2025/1/13 15:54:21 0.20
2025/1/13 15:54:21 0.20
2025/1/13 15:54:21 0.20
2025/1/13 15:54:21 0.19
2025/1/13 15:54:21 0.21
2025/1/13 15:54:21 0.19
2025/1/13 15:54:21 0.21
2025/1/13 15:54:21 0.20
2025/1/13 15:54:22 0.20
2025/1/13 15:54:22 0.20
2025/1/13 15:54:22 0.20
2025/1/13 15:54:22 0.20
2025/1/13 15:54:22 0.18
2025/1/13 15:54:22 0.19
2025/1/13 15:54:22 0.19
2025/1/13 15:54:22 0.19
2025/1/13 15:54:22 0.20
2025/1/13 15:54:22 0.19
2025/1/13 15:54:22 0.20
2025/1/13 15:54:22 0.21
2025/1/13 15:54:23 0.20
2025/1/13 15:54:23 0.23
2025/1/13 15:54:23 0.22
2025/1/13 15:54:23 0.21
2025/1/13 15:54:23 0.22
2025/1/13 15:54:23 0.22
2025/1/13 15:54:23 0.21
2025/1/13 15:54:23 0.20
2025/1/13 15:54:23 0.21
2025/1/13 15:54:23 0.20
2025/1/13 15:54:23 0.22
2025/1/13 15:54:23 0.18
2025/1/13 15:54:23 0.20
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.19
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.19
2025/1/13 15:54:24 0.20
2025/1/13 15:54:24 0.21
2025/1/13 15:54:24 0.21
2025/1/13 15:54:24 0.20
2025/1/13 15:54:25 0.21
2025/1/13 15:54:25 0.19
2025/1/13 15:54:25 0.22
2025/1/13 15:54:25 0.24
2025/1/13 15:54:25 0.23
2025/1/13 15:54:25 0.22
2025/1/13 15:54:25 0.23
2025/1/13 15:54:25 0.21
2025/1/13 15:54:25 0.20
2025/1/13 15:54:25 0.19
2025/1/13 15:54:25 0.22
2025/1/13 15:54:25 0.20
2025/1/13 15:54:25 0.19
2025/1/13 15:54:26 0.19
2025/1/13 15:54:26 0.19
2025/1/13 15:54:26 0.20
2025/1/13 15:54:26 0.19
2025/1/13 15:54:26 0.20
2025/1/13 15:54:26 0.21
2025/1/13 15:54:26 0.19
2025/1/13 15:54:26 0.19
2025/1/13 15:54:26 0.19
2025/1/13 15:54:26 0.21
2025/1/13 15:54:26 0.18
2025/1/13 15:54:26 0.20
2025/1/13 15:54:26 0.20
2025/1/13 15:54:27 0.21
2025/1/13 15:54:27 0.22
2025/1/13 15:54:27 0.21
2025/1/13 15:54:27 0.20
2025/1/13 15:54:27 0.24
2025/1/13 15:54:27 0.23
2025/1/13 15:54:27 0.23
2025/1/13 15:54:27 0.19
2025/1/13 15:54:27 0.21
2025/1/13 15:54:27 0.20
2025/1/13 15:54:27 0.20
2025/1/13 15:54:27 0.20
2025/1/13 15:54:27 0.21
2025/1/13 15:54:28 0.19
2025/1/13 15:54:28 0.21
2025/1/13 15:54:28 0.19
2025/1/13 15:54:28 0.20
2025/1/13 15:54:28 0.21
2025/1/13 15:54:28 0.21
2025/1/13 15:54:28 0.19
2025/1/13 15:54:28 0.20
2025/1/13 15:54:28 0.18
2025/1/13 15:54:28 0.20
2025/1/13 15:54:28 0.18
2025/1/13 15:54:28 0.19
2025/1/13 15:54:28 0.23
2025/1/13 15:54:29 0.20
2025/1/13 15:54:29 0.21
2025/1/13 15:54:29 0.21
2025/1/13 15:54:29 0.22
2025/1/13 15:54:29 0.21
2025/1/13 15:54:29 0.21
2025/1/13 15:54:29 0.22
2025/1/13 15:54:29 0.20
2025/1/13 15:54:29 0.19
2025/1/13 15:54:29 0.21
2025/1/13 15:54:29 0.20
2025/1/13 15:54:29 0.20
2025/1/13 15:54:29 0.20
2025/1/13 15:54:30 0.19
2025/1/13 15:54:30 0.20
2025/1/13 15:54:30 0.22
2025/1/13 15:54:30 0.21
2025/1/13 15:54:30 0.19
2025/1/13 15:54:30 0.19
2025/1/13 15:54:30 0.21
2025/1/13 15:54:30 0.19
2025/1/13 15:54:30 0.19
2025/1/13 15:54:30 0.19
2025/1/13 15:54:30 0.19
2025/1/13 15:54:30 0.21
2025/1/13 15:54:30 0.19
2025/1/13 15:54:31 0.22
2025/1/13 15:54:31 0.21
2025/1/13 15:54:31 0.21
2025/1/13 15:54:31 0.21
2025/1/13 15:54:31 0.23
2025/1/13 15:54:31 0.22
2025/1/13 15:54:31 0.20
2025/1/13 15:54:31 0.21
2025/1/13 15:54:31 0.21
2025/1/13 15:54:31 0.21
2025/1/13 15:54:31 0.21
2025/1/13 15:54:31 0.22
2025/1/13 15:54:31 0.19
2025/1/13 15:54:32 0.23
2025/1/13 15:54:32 0.20
2025/1/13 15:54:32 0.18
2025/1/13 15:54:32 0.21
2025/1/13 15:54:32 0.21
2025/1/13 15:54:32 0.20
2025/1/13 15:54:32 0.19
2025/1/13 15:54:32 0.21
2025/1/13 15:54:32 0.20
2025/1/13 15:54:32 0.18
2025/1/13 15:54:32 0.20
2025/1/13 15:54:32 0.20
2025/1/13 15:54:32 0.21
2025/1/13 15:54:33 0.22
2025/1/13 15:54:33 0.21
2025/1/13 15:54:33 0.22
2025/1/13 15:54:33 0.23
2025/1/13 15:54:33 0.21
2025/1/13 15:54:33 0.21
2025/1/13 15:54:33 0.22
2025/1/13 15:54:33 0.22
2025/1/13 15:54:33 0.22
2025/1/13 15:54:33 0.21
2025/1/13 15:54:33 0.21
2025/1/13 15:54:33 0.20
2025/1/13 15:54:33 0.20
2025/1/13 15:54:34 0.19
2025/1/13 15:54:34 0.20
2025/1/13 15:54:34 0.19
2025/1/13 15:54:34 0.19
2025/1/13 15:54:34 0.20
2025/1/13 15:54:34 0.20
2025/1/13 15:54:34 0.20
2025/1/13 15:54:34 0.20
2025/1/13 15:54:34 0.18
2025/1/13 15:54:34 0.20
2025/1/13 15:54:34 0.19
2025/1/13 15:54:34 0.19
2025/1/13 15:54:34 0.22
2025/1/13 15:54:35 0.23
2025/1/13 15:54:35 0.24
2025/1/13 15:54:35 0.22
2025/1/13 15:54:35 0.20
2025/1/13 15:54:35 0.22
2025/1/13 15:54:35 0.22
2025/1/13 15:54:35 0.20
2025/1/13 15:54:35 0.23
2025/1/13 15:54:35 0.19
2025/1/13 15:54:35 0.19
2025/1/13 15:54:35 0.20
2025/1/13 15:54:35 0.20
2025/1/13 15:54:36 0.21
2025/1/13 15:54:36 0.19
2025/1/13 15:54:36 0.20
2025/1/13 15:54:36 0.19
2025/1/13 15:54:36 0.20
2025/1/13 15:54:36 0.20
2025/1/13 15:54:36 0.19
2025/1/13 15:54:36 0.19
2025/1/13 15:54:36 0.21
2025/1/13 15:54:36 0.21
